country,year,en_per_cap,prot_area_perc,gdp,under_5_mort_rate,pop_growth_perc,pop,urb_pop_growth_perc,urb_pop
ECU,2008,784.726330571669,25.0948560083,54208500000.0,22.3,1.48369080295313,14056740.0,2.49519367996429,9218410.092
EGY,1991,558.775405727039,1.94377265021,36970555121.6287,88.4,1.93238229197352,57952386.0,1.61002419564875,25128154.5696
EGY,1992,562.549195507072,2.0175877187,41855483504.0259,83.0,1.79898004917145,59004372.0,1.47557944390637,25501689.5784
EGY,1993,589.474186144939,2.01759199095,46578631212.6125,77.3,1.70733447829299,60020423.0,1.38288459923776,25856798.2284
EGY,1994,544.862922173668,2.01759626725,51897983715.5584,72.0,1.67147563215086,61032081.0,1.34596964839559,26207175.5814
EGY,1995,568.795808700755,2.0176005476,60159244485.2082,67.3,1.67634053772274,62063810.0,1.34977155143437,26563310.68
EGY,1996,593.437222247518,3.95772665867,67629717779.7354,62.6,1.68825169034296,63120498.0,1.5947500472523,26990324.9448
EGY,1997,604.802105583606,3.95773860031,78436575743.8571,58.2,1.69512269895054,64199588.0,1.60153354846003,27426063.9936
EGY,1998,638.411852565766,4.28104411772,84828807269.5429,54.0,1.71361366487809,65309201.0,1.61993684303941,27873966.9868
EGY,1999,690.029916426131,4.28688880517,90710703939.461,50.1,1.74242385291417,66457136.0,1.64865919531781,28337322.7904
EGY,2000,667.767874959502,4.28688880517,99838540997.321,46.5,1.77668156476959,67648419.0,1.68282890654317,28818226.494
EGY,2001,674.494954363045,4.28688880517,97632008050.9424,43.1,1.815847786042,68888032.0,1.81584778604197,29346301.632
EGY,2002,734.278321545028,5.38729404242,87850680572.7895,39.9,1.85044162855419,70174632.0,1.85044162855421,29894393.232
EGY,2003,765.156979034771,5.87999775084,82923680621.5433,37.0,1.86886551744641,71498433.0,1.86886551744639,30458332.458
EGY,2004,767.448548766519,5.87999775084,78845185709.4117,34.4,1.86583352745174,72844998.0,1.86583352745174,31031969.148
EGY,2005,819.962315648992,5.87999775084,89685724889.1628,31.9,1.84736094252354,74203215.0,1.84736094252354,31610569.59
EGY,2006,844.653734012525,5.87999775084,107484034648.245,29.6,1.8231429661045,75568453.0,1.91699562433094,32222388.3592
EGY,2007,874.099959902041,5.87999775084,130472894494.81,27.3,1.80074208838147,76941572.0,1.89450674597782,32838662.9296
EGY,2008,902.79126142007,5.87999775084,162836363636.364,25.5,1.77987780103849,78323298.0,1.87355462287718,33459712.9056
EMU,1991,3553.22495204152,12.1596244724101,5908377409781.09,9.2604685717,0.474192441207293,306153775.424486,0.662128341293595,216697950.72116
EMU,1992,3488.56741313502,12.2475596241461,6512807190642.12,8.7780972365,0.448104399645615,307525663.961845,0.639032069229373,218082720.119631
EMU,1993,3459.00039664276,12.3927987937007,5964161927032.09,8.2825226923,0.436293542334028,308867378.57473,0.627968821145686,219452211.606289
EMU,1994,3446.45336859877,12.5268658792075,6309932845843.09,7.8226794569,0.334231529341935,309899710.737778,0.521003290987721,220595564.850903
EMU,1995,3546.57783180398,12.8433855354839,7288922296268.61,7.4174595176,0.248245556728662,310669023.0,0.431489576746657,221547411.72
EMU,1996,3649.39183316706,13.0784691572355,7370030156311.67,7.03213658,0.279616870588356,311537706.0,0.438737131999758,222519422.4802
EMU,1997,3638.52499181548,13.4510309381558,6728740394732.61,6.7076411294,0.263259947096103,312357860.0,0.422620983066622,223459836.251
EMU,1998,3695.80120718517,13.9156902895745,6907264692724.85,6.3716359081,0.215242542640027,313030187.0,0.374376481624324,224296417.3238
EMU,1999,3691.85451701723,14.172942191898,6875006599481.69,6.1414334902,0.24504123024154,313797240.021252,0.405532997077643,225206013.307311
EMU,2000,3731.91405648592,14.2723939145499,6262006407985.1,5.9285888776,0.387931641178568,315014558.80444,0.557037855573128,226460496.05446
EMU,2001,3811.29282157713,14.6608719859811,6349803739375.06,5.6845487022,0.452568527359404,316440215.554189,0.668923287102686,227975343.048656
EMU,2002,3784.89671049956,14.7774454440825,6909849708950.74,5.502517442,0.565974091382927,318231185.188942,0.78109619514133,229756049.77907
EMU,2003,3851.54448854696,14.9741889629894,8537171261785.83,5.300627747,0.61830632060915,320198828.721114,0.828085061257227,231658625.304625
EMU,2004,3878.83901799353,15.2601012886873,9779553277441.71,5.1343426865,0.64342049149144,322259053.598621,0.849303341455453,233626109.750107
EMU,2005,3857.48935125868,15.4126591301063,10153303046270.0,4.9657004774,0.602965961601413,324202166.0,0.811858708738527,235522823.668
EMU,2006,3823.08656047886,15.4347515668467,10760009820809.5,4.7924814441,0.54737820598028,325976778.0,0.805471177635894,237419892.1294
EMU,2007,3765.61398893574,15.4515453656388,12364463748400.6,4.6365990804,0.562653883277548,327810899.0,0.820043700524849,239366838.9986
EMU,2008,3740.24977155651,15.4516285787283,13551720568313.7,4.4942090294,0.522438700245914,329523510.0,0.780313706950395,241234651.2532
ERI,1992,275.540755253031,4.87392117631,477101651.648376,129.9,0.112782752456098,3184019.0,1.11029725813806,513263.8628
ERI,1993,289.593814385666,4.87388246697,467876293.706829,124.6,-0.109292719251689,3180541.0,0.878369630339513,517792.0748
ERI,1994,298.200631939795,4.8738437445,531688311.688312,119.6,0.17346771951544,3186063.0,1.15147062487941,523788.7572
ERI,1995,310.56904849583,4.87380500808,578015625.0,114.7,0.826439876938927,3212503.0,1.79497045038528,533275.498
ERI,1996,320.955214439647,4.87376625853,693535954.190067,110.0,1.56015369891901,3263016.0,2.99558504408733,549491.8944
ERI,1997,312.031187737189,4.87372749665,686494476.137988,105.4,2.18678336590618,3335157.0,3.60190132053049,569644.8156
ERI,1998,197.341861653595,4.87368872411,745526149.49945,101.2,2.75342558843754,3428264.0,4.14879706582409,593775.3248
ERI,1999,198.163782156765,4.87368872411,688921325.712043,96.9,3.20402301366296,3539885.0,4.5801915209311,621603.806
ERI,2000,193.013314516182,4.87368872411,633600000.0,92.7,3.54367126410447,3667576.0,4.90115817321138,652828.528
ERI,2001,194.552722078294,4.87368872411,687595191.093052,88.9,3.87471065578955,3812473.0,5.65649498746893,690820.1076
ERI,2002,188.331425502891,4.87368872411,675480056.973979,84.9,4.14882900032516,3973973.0,5.8994207516866,732800.6212
ERI,2003,194.012543722108,4.87368872411,870232527.976135,81.6,4.2257058629645,4145500.0,5.94617840792758,777695.8
ERI,2004,172.188730723798,4.87368872411,1109048050.77063,78.1,4.08483552872686,4318343.0,5.77620777293302,823939.8444
ERI,2005,170.054311542958,4.87368872411,1098393404.43392,75.1,3.81242235790741,4486155.0,5.47566236282162,870314.07
ERI,2006,150.01602509946,4.87368872411,1211186991.86992,72.0,3.49755623491057,4645837.0,5.74025981365498,921734.0608
ERI,2007,150.176479990564,4.96100134473,1317983739.8374,69.1,3.2344531511089,4798561.0,5.42796083773446,973148.1708
ERI,2008,136.88552307307,4.96100134473,1380162601.62602,66.2,3.05705617528656,4947521.0,5.20348004211655,1025126.3512
ESP,1991,2399.61224015481,7.90938914304,560395839551.641,10.4,0.265346585642195,38939050.0,0.397533287217686,29398982.75
ESP,1992,2434.89456137095,7.94651768075,612583910450.187,9.9,0.330516538025445,39067750.0,0.462334225725097,29535219.0
ESP,1993,2328.94900151572,7.9829262164,509818861681.266,9.3,0.311382150239012,39189400.0,0.443086085843851,29666375.8
ESP,1994,2452.05348269943,8.28075873328,515146428393.988,8.8,0.269333033932634,39294950.0,0.400984202946226,29785572.1
ESP,1995,2559.73856856323,8.39111139654,596750733920.47,8.3,0.234254019918597,39387000.0,0.365819248252992,29894733.0
ESP,1996,2516.10549126542,8.5189795596,622428740312.623,7.9,0.23142153502425,39478150.0,0.336500503596832,29995498.37
ESP,1997,2667.63897590848,8.51902447184,572637500000.0,7.5,0.26407012486654,39582400.0,0.368957546376269,30106373.44
ESP,1998,2790.86261458016,8.54638910012,600838623454.728,7.1,0.350408262257966,39721100.0,0.454920608345588,30243645.54
ESP,1999,2911.00298675683,8.55072266442,617879821010.015,6.8,0.51647612981514,39926250.0,0.62016141556483,30431787.75
ESP,2000,3028.78231238451,8.55072250072,580673484429.703,6.6,0.843930997777144,40263200.0,0.945294094109123,30720821.6
ESP,2001,3070.41950666066,8.55103406,609107829977.629,6.4,1.13565240716088,40720450.0,1.23404663575309,31102279.71
ESP,2002,3119.72328959105,8.56176017133,686246941464.333,6.2,1.45749862783933,41313950.0,1.55166385409693,31588646.17
ESP,2003,3171.67532050137,8.56710726975,883667042889.391,6.0,1.67146932210549,42004500.0,1.76222917985873,32150244.3
ESP,2004,3257.86981763413,8.5719685405,1044299168699.91,5.8,1.63589615398351,42691650.0,1.72712546346492,32710342.23
ESP,2005,3268.12827274895,8.57196837876,1130169626423.92,5.7,1.65489035912175,43398150.0,1.74570318095835,33286381.05
ESP,2006,3206.95334421922,8.57196821506,1234767751251.03,5.5,1.64157112974311,44116441.0,1.82393408245766,33899073.2644
ESP,2007,3205.71004955665,8.57196805333,1441941152800.7,5.3,1.71362290408843,44878945.0,1.89565389961284,34547811.861
ESP,2008,3047.07681468556,8.57196788962,1593912183689.16,5.1,1.49673504991324,45555716.0,1.67843529458224,35132568.1792
EST,1991,5777.01537475977,19.6279981985,4784154516.12093,20.9,-0.511183221760048,1561000.0,-0.821086272996996,1106436.8
EST,1992,4285.89628180039,19.7668205138,3986615193.94678,20.5,-1.8100041643618,1533000.0,-2.12087060094443,1083217.8
EST,1993,3452.25100401606,19.7677903057,3859654597.85703,19.9,-2.57695131790516,1494000.0,-2.88878714820453,1052373.6
EST,1994,3665.91455912509,19.7678646366,3964933826.44629,19.1,-2.09679646726383,1463000.0,-2.40960775603576,1027318.6
EST,1995,3505.85873347251,19.7679838537,4353053090.87206,18.3,-1.79315149410994,1437000.0,-2.10694436320266,1005900.0
EST,1996,3889.67796610169,19.7681171557,4728686725.95794,17.4,-1.47216118253599,1416000.0,-1.6437368608863,989500.8
EST,1997,3840.39857142857,19.8457357719,5051702326.92169,16.3,-1.13637586503151,1400000.0,-1.30824643154468,976640.0
EST,1998,3702.37988746213,19.8460913798,5598168503.37718,15.1,-0.990604611946559,1386200.0,-1.16277108202015,965349.68
EST,1999,3498.69322176491,19.8490405203,5705472609.7312,14.0,-0.76403280269949,1375649.33388818,-0.936496196984662,956351.416919064
EST,2000,3442.56412760223,19.9329334691,5675782344.97379,13.0,-0.447094155315504,1369512.61479732,-0.619855499753285,950441.754669342
EST,2001,3605.76350448753,19.9433996728,6240081240.34556,12.1,-0.396187946972524,1364097.50497463,-0.396187946972502,946683.668452391
EST,2002,3466.15400807799,19.9433252626,7324477178.87285,11.1,-0.400809489951912,1358641.01509192,-0.400809489951923,942896.864473792
EST,2003,3834.07960499311,19.9433283077,9845350163.10153,10.2,-0.377622965918522,1353520.14946213,-0.377622965918511,939342.983726722
EST,2004,3915.90497082607,19.9504884684,12031313315.7611,9.4,-0.33462386900235,1348998.5174195,-0.334623869002361,936204.971089131
EST,2005,3836.51475339444,19.9504884684,13903289149.5415,8.6,-0.215095553523416,1346097.0,-0.215318419829245,934191.318
EST,2006,3749.64403924835,19.9504884684,16604835552.7034,7.8,-0.189616229064446,1343547.0,-0.160801936976313,932690.3274
EST,2007,4191.6683064117,19.9504884684,21383914640.5457,7.2,-0.139653436441175,1341672.0,-0.110847444595739,931657.0368
EST,2008,4057.87234042553,19.9504884684,23517187207.7801,6.6,-0.0743378873734749,1340675.0,-0.0455401909901498,931232.855
ETH,1991,306.895449284878,17.710829113,13361446739.1711,179.6,3.38799479617162,49998845.0,5.43048528137572,6429851.467
ETH,1992,301.267392905294,17.7108644212,14098012280.7535,174.7,3.40435462076206,51730288.0,5.40596109140902,6787013.7856
ETH,1993,286.570586774442,17.7108997207,8763557094.07188,170.1,3.3679528781866,53502211.0,5.33027999660055,7158595.8318
ETH,1994,287.300636489312,17.7109349937,6875170145.30773,165.7,3.27072656970144,55281054.0,5.1952863412248,7540335.7656
ETH,1995,287.570655807665,17.7109702227,7605674115.75156,161.3,3.13610463467432,57042197.0,5.02432340680732,7928865.383
ETH,1996,287.119975986815,17.7110054076,8482883272.61888,157.0,2.99147194448018,58774378.0,4.42006766922783,8287187.298
ETH,1997,284.608053349789,17.7110405749,8890826692.79282,152.8,2.86354731254047,60481739.0,4.27202130071437,8648888.677
ETH,1998,285.623221256943,17.7110757158,8069437010.95367,148.5,2.7598171502458,62174171.0,4.14872836631249,9015254.795
ETH,1999,284.137110689058,17.7110757158,7827068144.67499,144.5,2.68914169088735,63868806.0,4.05902612670353,9388714.482
ETH,2000,284.228663203396,17.7110757158,8179533779.1746,140.7,2.64076300226353,65577897.0,3.99213491893584,9771106.653
ETH,2001,287.53426760249,17.7110757158,8168590426.72951,136.3,2.597697025109,67303731.0,4.19560053089791,10189784.8734
ETH,2002,287.366754803607,17.7110757158,7789548644.40273,132.6,2.54800633131427,69040669.0,4.12077793813379,10618454.8922
ETH,2003,288.456325419927,17.7110757158,8556184065.68502,128.8,2.49374192266511,70784012.0,4.04215995606929,11056462.6744
ETH,2004,288.671497444662,17.7110757158,10053969882.4315,125.0,2.43205108934892,72526620.0,3.95685826886513,11502721.932
ETH,2005,289.179201172964,17.7110757158,12306605472.9328,121.7,2.36707735117941,74263861.0,3.86898292955093,11956481.621
ETH,2006,291.220791889001,17.9638378504,15164485977.3608,118.3,2.30220934922647,75993403.0,4.14841563319998,12462918.092
ETH,2007,395.060188807711,18.3986779899,19552720846.3449,115.2,2.24459668992435,77718436.0,4.05733514918004,12978978.812
ETH,2008,399.065236659691,18.3986779899,26642461516.1887,111.9,2.19903188079445,79446419.0,3.9794943441451,13505891.23
FIN,1991,5742.48643797367,8.67357750311,125243346566.681,6.4,0.560001428133874,5014000.0,0.560001463473542,3078596.0
FIN,1992,5380.98452994843,8.69868638696,110128749668.171,6.0,0.556882867819786,5042000.0,0.556882902962653,3095788.0
FIN,1993,5617.71101460719,8.72291454143,87322785468.9289,5.7,0.47487225140807,5066000.0,0.474872281375543,3110524.0
FIN,1994,5971.77146787188,8.77970497204,100561183836.084,5.4,0.452979574135309,5089000.0,0.452979602721214,3124646.0
FIN,1995,5661.67110415035,8.78901729459,130699891067.538,5.2,0.37265903284255,5108000.0,0.372659056359716,3136312.0
FIN,1996,6069.70634146341,8.80141416007,128222883769.091,4.9,0.33225866445025,5125000.0,0.234491038718775,3143675.0
FIN,1997,6276.95169202902,8.80785779382,122909174206.849,4.7,0.289045257762709,5139835.0,0.19118195062636,3149690.888
FIN,1998,6319.93731806714,8.82194402649,129670672007.121,4.5,0.255809140015031,5153000.0,0.157849964651268,3154666.6
FIN,1999,6283.99148507415,8.83422314313,130217344981.888,4.4,0.241251285053863,5165446.68736403,0.143196054637883,3159187.19399184
FIN,2000,6230.89688403249,8.93763099874,121715496591.118,4.3,0.207916578415458,5176197.68073052,0.10976510320512,3162656.78292635
FIN,2001,6366.50987135199,8.95417550211,124561968680.089,4.2,0.227663360576551,5187995.41152457,0.65229246308865,3183353.98451148
FIN,2002,6682.0380095646,8.9704219404,135084697910.785,4.1,0.242602074133524,5200596.87632102,0.665435700395397,3204607.79518902
FIN,2003,7074.74668346748,9.00547714851,164126410835.214,3.9,0.23812767951633,5212995.69441602,0.659180948178066,3225801.73570463
FIN,2004,7090.8444518588,9.03637844925,188918068205.1,3.8,0.290150083949659,5228143.17133722,0.709437928263588,3248768.16666895
FIN,2005,6523.70200621567,9.06597522547,195626274685.37,3.7,0.343464745977627,5246096.0,0.760337146846806,3273563.904
FIN,2006,7075.65357478959,9.06601981663,207796362249.589,3.6,0.383777136305104,5266268.0,0.863394362654419,3301950.036
FIN,2007,6953.48874585911,9.06601981663,245952167831.402,3.4,0.425429832100631,5288720.0,0.902757707366377,3331893.6
FIN,2008,6640.65939712037,9.06601981663,270478631852.639,3.3,0.465549284507694,5313399.0,0.940609560367457,3363381.567
FRA,1991,4047.29528720042,10.3955808098,1245405883036.86,8.4,0.465920768759981,58454894.0,0.681612413449316,43408604.2844
FRA,1992,3959.99019128894,10.4120461206,1372968029739.78,8.0,0.437301724866665,58711078.0,0.652529141820897,43692784.2476
FRA,1993,4010.1531874634,10.4299410503,1297003937919.85,7.5,0.415742510476853,58955673.0,0.63050769369666,43969140.9234
FRA,1994,3843.25418160053,10.457504011,1368007679584.12,7.0,0.404478603859598,59194619.0,0.618783534525902,44242058.2406
FRA,1995,3981.99959315867,11.4499684636,1572060717571.3,6.6,0.402722971577637,59433490.0,0.61656961816124,44515684.01
FRA,1996,4189.9255559465,11.9261971391,1572775612257.98,6.3,0.398801665118706,59670985.0,0.638833784632116,44800975.538
FRA,1997,4044.7790262925,12.279306234,1421492133063.61,6.0,0.398320896368554,59909141.0,0.637778241066843,45087619.5166
FRA,1998,4150.48844791931,13.2602605085,1468872470535.91,5.7,0.419128120991843,60160764.0,0.658013436982928,45385280.3616
FRA,1999,4130.75727445843,13.7263379498,1456430108672.49,5.5,0.317002955525858,60351778.0,0.555318969284374,45638014.5236
FRA,2000,4145.13500991052,13.727926371,1326334438916.53,5.4,0.677696633364738,60762169.0,0.915446051918653,46057724.102
FRA,2001,4253.51243648948,14.0541752387,1338302550335.57,5.2,0.720719984627821,61201676.0,0.957905495743195,46501033.4248
FRA,2002,4235.69421820385,14.0563720215,1452030491247.88,5.1,0.720233228350484,61644062.0,0.95685750071351,46948117.6192
FRA,2003,4281.8720237623,14.194846643,1792214898419.86,4.9,0.701740975635662,62078165.0,0.937806659033049,47390471.161
FRA,2004,4312.68870570395,15.1030264786,2055677736181.73,4.8,0.729300031905023,62532556.0,0.964809757401877,47849911.8512
FRA,2005,4295.59570823139,15.1039691883,2136555364870.92,4.7,0.746729795951211,63001253.0,0.981686176067072,48321961.051
FRA,2006,4214.82319170016,15.1039691883,2255705477450.04,4.5,0.689818961865106,63437350.0,0.976240196601923,48796009.62
FRA,2007,4142.32110216595,15.1039691883,2582389733356.33,4.4,0.611061497352034,63826178.0,0.896664703302306,49235513.7092
FRA,2008,4162.75597240048,15.1039691883,2831794060131.1,4.3,0.565626950916426,64188219.0,0.850416787412124,49656006.2184
GAB,1991,1271.26989436565,4.15541354603,5402937193.82076,91.7,3.23927351229665,959631.0,5.04629242186998,675196.3716
GAB,1992,1315.52453421757,4.15541993979,5592407750.92466,90.9,3.24572808665113,991289.0,5.02067255674406,709961.1818
GAB,1993,1346.79359980303,4.15542629972,4378645081.01769,90.3,3.20075764319506,1023531.0,4.94474648133669,745949.3928
GAB,1994,1185.5041218823,4.15543262582,4190854791.06628,89.8,3.09522707759204,1055707.0,4.80932155468037,782701.1698
GAB,1995,1244.66972677033,4.15543891433,4958830011.01873,89.4,2.95117062031718,1087327.0,4.63637834944962,819844.558
GAB,1996,1278.69953452601,4.15544516901,5694067051.11915,89.0,2.80112730701676,1118215.0,4.0401045373341,853645.331
GAB,1997,1229.97938029425,4.15545139738,5326811383.14459,88.7,2.66499376589809,1148416.0,3.88880802461595,887495.8848
GAB,1998,1289.49959929911,5.04657666316,4483354803.71551,88.5,2.53801527862425,1177936.0,3.74703322093481,921381.5392
GAB,1999,1225.41931057569,5.21975005724,4662985220.07471,88.0,2.42598481400213,1206862.0,3.62055995470182,955351.9592
GAB,2000,1184.19152350005,5.22126297626,5067838984.24113,87.5,2.32692052986016,1235274.0,3.50739386385503,989454.474
GAB,2001,1293.08205974675,5.22327645407,4712839681.32708,86.7,2.23276683453774,1263165.0,3.10287797981136,1020637.32
GAB,2002,1306.88739217625,14.5963011513,4931503861.90182,85.6,2.14340602938851,1290532.0,3.00601150136525,1051783.58
GAB,2003,1302.22302509936,14.8889585858,6054886441.84446,84.4,2.06693206875452,1317484.0,2.92216025028622,1082971.848
GAB,2004,1291.96210898762,14.8889585858,7178135732.84713,83.1,2.00536090033774,1344171.0,2.85333690824925,1114317.759
GAB,2005,1352.82612390925,14.8889585858,8665738964.25944,81.7,1.95652489539268,1370729.0,2.79737069033333,1145929.444
GAB,2006,1325.62239119606,14.8889585858,9545984815.16189,80.3,1.912179309254,1397192.0,2.48469995705798,1174759.0336
GAB,2007,1397.17919666319,14.8889585858,11570855623.2748,78.5,1.87503565659502,1423637.0,2.4442971559237,1203827.4472
GAB,2008,1371.92324399611,14.8889585858,14532816809.5484,76.5,1.85624619225331,1450310.0,2.42228543942434,1233343.624
GBR,1991,3708.49356508206,22.1977827638,1055844797178.13,8.8,0.309247932319381,57424897.0,0.37686880720532,50970338.5772
GBR,1992,3685.48601509441,22.4938843405,1091751491751.49,8.3,0.270432918783876,57580403.0,0.33800809874018,51142913.9446
GBR,1993,3712.17408304364,22.7225082178,981097780443.911,7.9,0.239743702584497,57718614.0,0.307273249326317,51300304.1232
GBR,1994,3729.11936068567,23.12233399,1060586164677.07,7.6,0.254586486858912,57865745.0,0.322070461976478,51465793.603
GBR,1995,3727.46441986362,23.3578252154,1157118510336.12,7.3,0.264547416858702,58019030.0,0.331985881817656,51636936.7
GBR,1996,3878.05774585052,23.6190225169,1219541341653.67,7.1,0.254626384215086,58166950.0,0.344473649917796,51815119.06
GBR,1997,3759.675758105,23.6593811339,1359027504911.59,7.0,0.257555038047551,58316955.0,0.34732165089766,51995397.078
GBR,1998,3786.86049981482,23.6911249038,1455948989731.7,6.8,0.291404370665209,58487141.0,0.381090475331556,52193924.6284
GBR,1999,3783.75538955708,23.7277268135,1502556220676.27,6.7,0.333405882184416,58682466.0,0.423011622946956,52415178.6312
GBR,2000,3785.47684345756,23.9951550065,1477580571947.34,6.6,0.357300887421605,58892514.0,0.446826408172746,52649907.516
GBR,2001,3785.78986654251,24.2629353325,1470891032100.19,6.5,0.365161650794388,59107960.0,0.432253233317734,52877981.016
GBR,2002,3682.23541629243,24.2673371157,1612056354916.07,6.3,0.367883666176991,59325809.0,0.434930266073753,53108464.2168
GBR,2003,3731.12546819501,24.2744461293,1860809795918.37,6.2,0.404485062585954,59566259.0,0.471486740134392,53359454.8122
GBR,2004,3706.62735832274,24.2744461293,2202490021604.6,6.1,0.50506108054545,59867866.0,0.572017895902648,53665555.0824
GBR,2005,3692.25960541148,24.352375429,2280113745868.17,6.0,0.593614117851988,60224307.0,0.660526131054432,54021203.379
GBR,2006,3613.87094700159,24.3523783562,2444148618090.22,5.9,0.614676968410135,60595632.0,0.703823397313677,54402758.4096
GBR,2007,3447.61754330854,24.3523783562,2810971803142.23,5.7,0.643216009605251,60986649.0,0.732283038428036,54802602.7914
GBR,2008,3390.30975271804,24.3523783562,2657482269112.41,5.6,0.664933704713826,61393521.0,0.753921474768577,55217332.7874
GEO,1991,2080.1488864534,2.76244073992,6337314651.84142,45.3,0.703475649320206,4835900.0,0.266952584379069,2652974.74
GEO,1992,1777.45685852057,2.76228892789,3691110627.67643,44.2,0.774511050286416,4873500.0,0.336074103896569,2661905.7
GEO,1993,1551.63446071145,2.76213672715,2701180603.9004,43.0,0.76855845063073,4911100.0,0.328190766507296,2670656.18
GEO,1994,970.327875596511,2.7619833988,2513870708.80177,41.7,-1.01303474624264,4861600.0,-1.45535024805959,2632070.24
GEO,1995,788.223067173638,2.76183002044,2693731879.97194,40.6,-2.65970907472162,4734000.0,-3.103989701842,2551626.0
GEO,1996,812.045232988887,3.06821058863,3094915506.09548,39.3,-2.5220318342487,4616100.0,-2.96829512599606,2476999.26
GEO,1997,725.717406655486,3.06805732602,3510540843.58306,37.7,-1.84751147321087,4531600.0,-2.29577520477717,2420780.72
GEO,1998,677.96648318588,3.6512350401,3613500141.70833,36.2,-0.982389344111834,4487300.0,-1.43267153080594,2386346.14
GEO,1999,625.770016844469,3.6512350401,2800024342.13492,34.7,-0.778544839439849,4452500.0,-1.23086374103171,2357153.5
GEO,2000,649.982346151235,3.6512350401,3057453460.84975,33.4,-0.771072946015597,4418300.0,-1.22544707117946,2328444.1
GEO,2001,586.075369323363,3.6512350401,3219487823.04872,32.0,-0.724616161382205,4386400.0,-0.800546309297536,2309878.24
GEO,2002,584.117512049575,3.6512350401,3395778661.40362,30.6,-0.672509797239651,4357000.0,-0.748497642841319,2292653.4
GEO,2003,625.181454873062,3.6512350401,3991374539.82055,29.4,-0.647027896537131,4328900.0,-0.72307352757826,2276135.62
GEO,2004,644.216010930227,3.6512350401,5125763952.15645,28.4,-0.245166188116453,4318300.0,-0.321269692550609,2268834.82
GEO,2005,651.521599559754,3.6512350401,6411141777.62762,27.3,0.988544256132031,4361200.0,0.912382790150486,2289630.0
GEO,2006,689.655070486585,3.6512350401,7745401717.71248,26.1,0.840264328247988,4398000.0,0.992529298663686,2312468.4
GEO,2007,761.96335794367,3.6512350401,10172869673.5843,25.1,-0.218519617137073,4388400.0,-0.0664861404942682,2310931.44
GEO,2008,685.837078267217,3.6512350401,12795044475.201,24.1,-0.107157931390291,4383700.0,0.0446447543074555,2311963.38
GHA,1991,359.82177600577,13.9953188137,6599578348.89352,118.5,2.81740972381606,15216133.0,4.82998785200255,5651271.7962
GHA,1992,362.207487081344,13.9953273977,6412625105.00566,116.0,2.84882108708905,15655847.0,4.82169232642085,5930434.8436
GHA,1993,368.926594153973,13.9953359776,5965704271.66164,113.8,2.83164953064522,16105502.0,4.76635039889429,6219944.8724
GHA,1994,373.465608729282,13.9953445533,5440519990.86173,112.5,2.75184595363392,16554855.0,4.64982547200237,6515990.928
GHA,1995,380.733170123189,13.9953531248,6457441706.32367,110.9,2.63516210433022,16996901.0,4.4977883171773,6815757.301
GHA,1996,384.059540510416,13.995361093,6925530171.95906,108.9,2.51164436550757,17429209.0,4.43810552380014,7125060.6392
GHA,1997,393.816552554571,13.9953696687,6884024595.9385,107.0,2.41501056525384,17855250.0,4.30505955899149,7438497.15
GHA,1998,403.392506791025,13.9953782527,7474018853.5249,104.7,2.35708677583649,18281113.0,4.21207456713214,7758504.3572
GHA,1999,406.069756710898,13.9953782527,7709811561.08343,101.8,2.34930110758474,18715676.0,4.17050484088051,8088915.1672
GHA,2000,403.830635167689,13.9953782527,4977488790.22412,99.1,2.3749804483521,19165490.0,4.16360873230421,8432815.6
GHA,2001,416.431012926934,13.9953782527,5309158304.00125,96.5,2.40631203011375,19632265.0,4.1188369826601,8787401.814
GHA,2002,417.971915687503,13.9953782527,6159567360.41953,93.8,2.42596513118898,20114361.0,4.10965576862409,9156057.1272
GHA,2003,403.94447655529,13.9953782527,7624164925.54772,91.0,2.43858789578003,20610897.0,4.09439914652006,9538723.1316
GHA,2004,400.50741691099,13.9953782527,8871872034.96118,88.4,2.43963282968785,21119911.0,4.06847295617742,9934806.1344
GHA,2005,393.503342867307,13.9953782527,10720345993.4001,86.0,2.43182442442136,21639806.0,4.03455801512526,10343827.268
GHA,2006,425.046489587361,13.9953782527,20388317031.7218,83.4,2.42306131910033,22170556.0,3.95931739920485,10761587.8824
GHA,2007,418.01952880107,13.9953782527,24632480407.0768,81.1,2.4146060687918,22712403.0,3.92761796147269,11192672.1984
GHA,2008,406.577649687657,13.9953782527,28526922399.3369,78.8,2.40035037223279,23264176.0,3.89081099465366,11636740.8352
GRC,1991,2106.87173489279,5.75464161782,101179582763.133,12.1,0.969597662700104,10260000.0,1.13952129918388,6043140.0
GRC,1992,2135.90472516876,6.24425088204,111843279478.012,11.5,1.06641818258346,10370000.0,1.23605357469909,6118300.0
GRC,1993,2089.62153640359,6.32314635718,104707216290.131,11.0,0.921488512706189,10466000.0,1.09083662149133,6185406.0
GRC,1994,2130.13133706055,6.41486069681,112206191587.079,10.5,0.827827121652532,10553000.0,0.996888921684445,6247376.0
GRC,1995,2132.62967839007,6.61848971407,131718377526.107,10.1,0.764623491066743,10634000.0,0.933399950691334,6305962.0
GRC,1996,2185.4622280325,6.78599518204,139293479218.573,9.6,0.702809389307368,10709000.0,0.837625766852525,6359004.2
GRC,1997,2257.62772571216,7.05886217244,135887062273.805,9.2,0.632972379651067,10777000.0,0.767607243029455,6408004.2
